17576
290439.7298692435	akr
104512.23849146052	aks
498763.74669344234	akt
750645.4955246594	aku
408871.3786098548	akv
762183.9259020512	akw
164852.1913428288	akx
165941.24198533478	aky
466029.2792334102	akz
694652.0676233394	ala
241044.9588463145	alb
554156.6919573238	alc
982435.8455681909	ald
12655.963689587546	ale
954748.1902937627	alf
873018.3372407771	alg
660880.6658172534	alh
499547.6959606512	ali
387479.8180162086	alj
656829.9387088813	alk
954457.3572704351	all
999993.5156053386	alm
142583.86602398733	aln
339806.386608664	alo
104548.95105294371	alp
509519.31214491156	alq
364649.03234494326	alr
114988.09737030779	als
776312.2855456332	alt
615287.0900918812	alu
831400.0080486635	alv
139968.17715662657	alw
902283.6342486308	alx
562171.3095571931	aly
893573.1922409823	alz
136086.26583067595	ama
210545.81756205694	amb
143358.31363932128	amc
939145.4575670632	amd
939673.4266541491	ame
465702.69578702474	amf
259699.9734269816	amg
933607.6483092351	amh
67293.87423302246	ami
289888.51182577445	amj
854257.0038563974	amk
973746.6756247947	aml
583314.4200803136	amm
941178.9731504697	amn
365270.8249046853	amo
555380.8765861285	amp
512143.26586091286	amq
630373.4750049349	amr
327104.3446322396	ams
79500.22582543136	amt
149585.67680691282	amu
330106.00137511845	amv
322678.3778866128	amw
242282.7098532152	amx
142179.13051818797	amy
567548.5521758364	amz
227958.27763855094	ana
742766.2268534431	anb
102819.22617502681	anc
819396.2771705003	and
142113.60959842123	ane
610515.0225391159	anf
554431.9978240449	ang
933567.8879858928	anh
603872.5503496468	ani
79199.96673440588	anj
442298.5048492281	ank
305982.29789382324	anl
953379.2906923398	anm
376196.13729208126	ann
411654.92051595973	ano
245046.9148661586	anp
658364.3820397389	anq
10130.795866301945	anr
469230.962625222	ans
141086.75384027857	ant
717572.8576708633	anu
266703.0985118476	anv
5492.394633043962	anw
816832.7463204399	anx
566084.6130055422	any
527972.0194713684	anz
453627.4123285745	aoa
373881.8661150148	aob
472839.7456531479	aoc
661017.922987746	aod
195511.095651259	aoe
705054.8430849208	aof
434892.56310137815	aog
210322.52892924298	aoh
417347.8527991633	aoi
408971.71803147456	aoj
747485.6391227345	aok
139727.2690551209	aol
729630.0890441652	aom
303246.4880745801	aon
971071.071921057	aoo
102264.29567868223	aop
334909.9615072326	aoq
165629.36447422593	aor
387019.268319862	aos
362144.6706776513	aot
932324.3247322433	aou
622616.3940950391	aov
5837.033448809592	aow
396353.3213955075	aox
520905.0702845123	aoy
491078.5635359554	aoz
474861.09044565575	apa
521231.53040769964	apb
783015.158695821	apc
24225.51176930976	apd
484530.81813975517	ape
802747.6559497622	apf
45055.280364263985	apg
89657.41347302413	aph
135385.67773256727	api
838557.5170569348	apj
394203.92674662283	apk
380323.9113566137	apl
351867.76493493567	apm
57209.58864784975	apn
32791.58738616039	apo
357282.32693078363	app
425083.08841666207	apq
290148.13860207365	apr
277152.8027679073	aps
199409.37434705574	apt
144630.76129838437	apu
422461.7274987995	apv
988336.8114234945	apw
54924.49784112774	apx
964529.5971636861	apy
208837.91734467394	apz
284472.64059661713	aqa
709201.569778803	aqb
138339.14842442374	aqc
117981.9832775858	aqd
623416.904305522	aqe
797025.0110605353	aqf
263936.0595426115	aqg
9832.182660951315	aqh
367476.5390744282	aqi
833277.6026389719	aqj
955630.0718305637	aqk
551325.3976387151	aql
550416.6364920138	aqm
299040.61633155553	aqn
150222.28068943744	aqo
130792.60418383498	aqp
542947.4067417096	aqq
431570.7687532364	aqr
678609.7388352616	aqs
804441.3921093983	aqt
690390.0142011355	aqu
975320.8163075135	aqv
697148.4002710496	aqw
716382.9976851615	aqx
152003.90767018756	aqy
380400.74695827276	aqz
69002.77049648385	ara
398435.7729582697	arb
463477.6290846695	arc
170975.84948180788	ard
682296.9148576038	are
664862.8025043592	arf
149361.01293142667	arg
766262.1281152316	arh
555374.6524161804	ari
733555.382549778	arj
344200.2104045697	ark
327558.787226169	arl
772966.5990279383	arm
533152.8586111164	arn
689770.1858339261	aro
266659.3308993064	arp
873662.3698085621	arq
379071.6161413805	arr
251470.60724465398	ars
364569.9973941969	art
795566.0086040726	aru
845586.4691826451	arv
760828.9673085323	arw
64063.06610320622	arx
15045.189806006221	ary
573315.6856776716	arz
574135.5266488929	asa
202358.0804106616	asb
944479.1006167913	asc
528218.5169781601	asd
6030.1167291635375	ase
165842.77695890682	asf
865515.6940693606	asg
760379.6937525889	ash
270359.80964417994	asi
973886.179270791	asj
129993.0124151184	ask
551509.2326951614	asl
863768.5431205996	asm
346182.87951380055	asn
424415.31827068614	aso
859115.9785404152	asp
998272.3992043319	asq
549247.1886518954	asr
199992.19781452982	ass
599697.8242784819	ast
159196.5855424733	asu
706088.9319598059	asv
727455.7236840624	asw
152034.86954750455	asx
661733.9147525814	asy
227880.83647936187	asz
431190.38477268955	ata
457813.65455269243	atb
126552.55278818068	atc
514185.676947124	atd
627795.0725079018	ate
255526.92884233853	atf
418959.6605273277	atg
978723.9757322668	ath
462299.3883427249	ati
880988.4153423583	atj
815153.8045355572	atk
250155.80514154988	atl
691878.3893977752	atm
931690.2415139708	atn
138933.93287656253	ato
673833.5334003861	atp
645952.6897705123	atq
420916.68319493724	atr
154927.591797282	ats
271226.98229613074	att
926880.9680870434	atu
260621.25911785493	atv
702266.8956974022	atw
974447.6810949763	atx
56704.77869946444	aty
677550.6175381577	atz
891152.3965834223	aua
562693.5935051903	aub
337273.8095620108	auc
643111.7859405857	aud
368614.83185753954	aue
310765.5210283381	auf
447259.56196932984	aug
662829.9951373516	auh
386868.22575385036	aui
545687.0255466946	auj
300133.2313116576	auk
411914.7195493873	aul
136272.9927613564	aum
190445.60200074068	aun
60559.12183556933	auo
781571.5902328629	aup
757040.4185337843	auq
96240.55968883394	aur
373620.3558414651	aus
905604.6333248862	aut
836037.103941258	auu
48947.735595259444	auv
768216.9912500577	auw
430447.3367263967	aux
578741.1451184825	auy
739410.5151407134	auz
364967.9062184349	ava
619572.5136526421	avb
553908.0824595348	avc
910031.335058767	avd
269525.29594367446	ave
283316.46725836303	avf
604587.2521676432	avg
997526.0329398052	avh
972192.1197900029	avi
547552.7115988915	avj
220994.63324527946	avk
795020.3892435029	avl
960873.5485986475	avm
719523.2430869061	avn
688780.4674285409	avo
745133.9862320526	avp
901360.4098740814	avq
136125.14203277772	avr
688049.630105829	avs
234561.65022178565	avt
854793.1184296807	avu
65343.5001061774	avv
67582.87124231222	avw
706846.7201368005	avx
177040.615010307	avy
357946.04166557064	avz
844278.6728608821	awa
539818.3779043995	awb
606924.2210346762	awc
681024.076113991	awd
898230.1822058307	awe
472538.3147387372	awf
352617.534396891	awg
976361.1890926651	awh
684089.0610431582	awi
87743.02994333972	awj
153363.2590240095	awk
419132.5060905372	awl
984395.3517733007	awm
533269.5792730658	awn
138028.27093241375	awo
868642.754163022	awp
676765.5894195461	awq
536687.3119775278	awr
363692.28350895434	aws
774179.90807482	awt
658680.7536446975	awu
540371.1402686846	awv
956431.517963739	aww
692230.2119700215	awx
608589.3212057078	awy
718426.6654488491	awz
213657.05944490622	axa
281475.12572110025	axb
73246.78903652504	axc
756921.5851497328	axd
386523.81857597484	axe
963367.4684574378	axf
893876.4139106557	axg
289823.2795508123	axh
576762.7888019041	axi
219902.9137637949	axj
4564.492230181183	axk
754650.7224282776	axl
163205.80507182903	axm
621771.7551194088	axn
680238.820918578	axo
255619.00260941006	axp
616202.5010770183	axq
620129.810175862	axr
612305.9170501822	axs
987041.8808124095	axt
217681.18674568227	axu
940078.12800961	axv
142497.27388372313	axw
38286.59511906485	axx
771298.7280874135	axy
856836.2826272986	axz
186941.05154368957	aya
447279.0020922611	ayb
835469.063819585	ayc
513837.9165518898	ayd
106599.41485032465	aye
639851.7436472318	ayf
5169.881584617841	ayg
291172.3515903044	ayh
959185.2990794147	ayi
770595.7972346917	ayj
572912.6283763219	ayk
103984.0156509122	ayl
375970.54898307414	aym
600672.9096235081	ayn
427335.1314920643	ayo
334069.3373805239	ayp
417410.24434287765	ayq
958789.5596019331	ayr
839690.2068854693	ays
68695.88486779721	ayt
707769.6936512691	ayu
874960.4950129061	ayv
932154.8322667633	ayw
961435.908348094	ayx
142011.88327232527	ayy
353443.476728958	ayz
824685.1448532392	aza
460768.9245881672	azb
501342.06041142717	azc
589989.2271242839	azd
527188.9474050573	aze
736537.166364823	azf
341191.71359365265	azg
434680.90811270167	azh
218225.3675360255	azi
478540.21732338826	azj
378846.2585765725	azk
640203.8642450896	azl
71797.41065651602	azm
433814.06306196126	azn
824259.4569589706	azo
227262.78324957806	azp
956747.6688817042	azq
522074.7190211518	azr
558730.4155492551	azs
678041.5392855632	azt
386245.8411049586	azu
291324.4658597808	azv
498267.32194231707	azw
690801.7378075483	azx
838777.3348599952	azy
990640.9866262205	azz
546588.1724358072	baa
549464.3363222328	bab
737016.3259347257	bac
692263.2387809835	bad
645008.1877350899	bae
761211.3003437914	baf
991628.2886247906	bag
133722.85167345667	bah
326967.9835955566	bai
234320.06921865788	baj
293024.08148281754	bak
935218.3770658349	bal
479669.1622286371	bam
299467.1690742047	ban
698830.7404068909	bao
929217.702113557	bap
618497.1234090537	baq
658631.4181501209	bar
839956.0074400053	bas
166937.62179534655	bat
454417.91706374247	bau
14327.246662403037	bav
411744.04279341426	baw
100314.41380401207	bax
688502.2355563968	bay
844907.167479715	baz
32582.45355790146	bba
219905.29185132167	bbb
574888.1238112971	bbc
405943.3302390997	bbd
651138.5961230425	bbe
937181.5703795034	bbf
743118.2095236889	bbg
524006.0813486117	bbh
681212.9950370083	bbi
466138.4971620901	bbj
730310.494459263	bbk
280384.74192386586	bbl
128600.56256218266	bbm
296478.3570567034	bbn
89351.26013522054	bbo
317002.6059240829	bbp
340221.4227175179	bbq
404324.38444684306	bbr
928759.2312102107	bbs
466419.47844063333	bbt
2094.864715771361	bbu
118948.79676372228	bbv
603662.5155313687	bbw
660715.6374223334	bbx
260676.6957614578	bby
828129.2337745747	bbz
1446.198064521065	bca
496443.2254334579	bcb
30965.256696377284	bcc
844130.7441113059	bcd
651095.1672456275	bce
259712.74464407258	bcf
116022.52254729594	bcg
953835.250283934	bch
72373.05870046395	bci
611402.8837619262	bcj
246213.79531550757	bck
453426.5960748962	bcl
649221.6885795756	bcm
885566.8956982415	bcn
732731.8669248648	bco
156977.93875793266	bcp
51280.010428443544	bcq
905165.4420111357	bcr
246326.69890393567	bcs
922013.2368135279	bct
410101.9495573137	bcu
285476.18316113175	bcv
487003.19752670353	bcw
409868.2485351208	bcx
847144.2885498726	bcy
362158.847502701	bcz
152827.8422037852	bda
358533.05296354054	bdb
968926.9749784975	bdc
523590.71523645415	bdd
597866.4844119225	bde
148757.354838037	bdf
946995.4262981757	bdg
557976.4138404067	bdh
873776.3728709968	bdi
542611.9932367277	bdj
958330.0342483877	bdk
667965.2793853207	bdl
314435.807425534	bdm
399116.32177583734	bdn
635094.9770369095	bdo
250640.30046620267	bdp
456621.3671035403	bdq
457126.01235580974	bdr
515685.41669352073	bds
627182.8281286357	bdt
651628.0892071461	bdu
954527.2611555743	bdv
715690.4364976627	bdw
878890.9881281622	bdx
516766.3398110557	bdy
901240.6172544451	bdz
507311.4933792111	bea
587324.3661365262	beb
160633.36877333056	bec
187556.1628052571	bed
959550.7022878148	bee
186757.6078999904	bef
886849.5837725208	beg
602347.2262314254	beh
470057.32700654556	bei
402871.41447213216	bej
574.9570329560694	bek
984069.7216870984	bel
880693.2427622348	bem
542230.1421662691	ben
969884.2345628849	beo
539363.0048996744	bep
301462.3111826771	beq
870925.7568400903	ber
781124.3637396605	bes
808096.3323321257	bet
724538.9328001899	beu
186901.97173322333	bev
435260.4602875152	bew
429342.50299378985	bex
962888.3092442737	bey
819016.0809837787	bez
320948.68623698514	bfa
54429.34227596574	bfb
64326.5045569531	bfc
209759.65144752362	bfd
568621.6710105366	bfe
925436.516306564	bff
542678.6562479178	bfg
648277.8595962478	bfh
577079.9492871449	bfi
954869.5951348136	bfj
833580.1896445183	bfk
660275.7167361516	bfl
866630.7146649952	bfm
476614.04165266873	bfn
188694.5166868884	bfo
231251.77302284937	bfp
995081.5101233236	bfq
98164.11063928221	bfr
804691.200430821	bfs
445133.06774254236	bft
610757.7601271501	bfu
715873.3753709056	bfv
295188.3832797788	bfw
301408.8189004542	bfx
687031.5768584203	bfy
336424.1052098482	bfz
875665.2740654316	bga
160386.06062274717	bgb
907724.5835230523	bgc
670037.5664737489	bgd
251474.20265511432	bge
799744.815831957	bgf
109592.01651321937	bgg
8227.763727884363	bgh
547970.677318493	bgi
45200.07725132147	bgj
734373.2498192515	bgk
315465.3948908605	bgl
467475.00962067413	bgm
214388.83884212634	bgn
865127.3811541902	bgo
385106.63152450963	bgp
797644.2807711202	bgq
147359.35748794503	bgr
287257.17094498937	bgs
67246.23820043785	bgt
418553.25237808225	bgu
703252.9819777933	bgv
183930.4030747245	bgw
609875.8123004488	bgx
214548.47434954383	bgy
482392.4994842668	bgz
154762.91058267356	bha
105449.20041067529	bhb
964120.2714343301	bhc
873778.2072537506	bhd
171546.90240566462	bhe
453718.76419143187	bhf
356573.4165431147	bhg
367383.8853518675	bhh
153520.28483561074	bhi
173119.36179500286	bhj
163180.02278010623	bhk
937604.9953448956	bhl
251445.83158834378	bhm
907097.6922209009	bhn
871622.5953285472	bho
798748.8903803622	bhp
525831.4593131822	bhq
17062.1435079944	bhr
669250.2467976285	bhs
235788.86701886592	bht
489316.31303073384	bhu
164470.47287109727	bhv
134594.17885293878	bhw
775574.5937945102	bhx
764811.4646181011	bhy
686088.4490591836	bhz
87867.67608088076	bia
416809.1977527916	bib
275538.9222358666	bic
214235.2538289981	bid
208592.60950218717	bie
938863.469187506	bif
945882.9980954186	big
138523.0032279735	bih
750497.1987588855	bii
686538.2995755412	bij
174912.906626875	bik
802196.6442490525	bil
872168.2488945142	bim
459779.60335914633	bin
268280.8350250644	bio
137018.57595202615	bip
123738.32049111699	biq
106452.33171361413	bir
307718.8041161153	bis
901228.6744974406	bit
278902.86935958784	biu
390449.4022569961	biv
788414.3288253183	biw
946431.1897081796	bix
523937.6037251271	biy
25711.29405861927	biz
371859.699092796	bja
718159.7964856343	bjb
910739.7842875215	bjc
240863.73074016976	bjd
398617.6068064832	bje
455524.9406309452	bjf
997402.4067873658	bjg
42205.46336184195	bjh
776390.1907838136	bji
297877.57970828767	bjj
602249.4529861094	bjk
191402.68550733576	bjl
638043.1833758609	bjm
241365.172044111	bjn
368154.40118812013	bjo
874672.5074573874	bjp
348294.45683019253	bjq
356258.11711090314	bjr
569226.991863243	bjs
580703.1625651933	bjt
830438.9771827973	bju
400753.62271991454	bjv
422094.92522568384	bjw
541631.0403557313	bjx
381074.41362421814	bjy
281035.3329329508	bjz
454523.4694786715	bka
310426.6905447676	bkb
445422.787642224	bkc
73200.22619604038	bkd
678316.5477957975	bke
444402.50651893107	bkf
464438.4365997748	bkg
699013.6999018572	bkh
48790.780197540014	bki
164763.6905804114	bkj
666223.7218992735	bkk
591165.6042183026	bkl
654544.1903969066	bkm
180524.60365304147	bkn
461509.0034821894	bko
604138.0014565982	bkp
795726.7179174932	bkq
321104.49058553827	bkr
181009.95768835026	bks
696009.7161330751	bkt
775060.7254647356	bku
868574.6802302471	bkv
617201.6729199612	bkw
481112.94512396876	bkx
923550.1953556539	bky
396288.22791870055	bkz
15397.59316300815	bla
159963.54223995534	blb
750350.9650269436	blc
71860.16041408716	bld
995823.2776829595	ble
971373.1137702679	blf
376154.97519383044	blg
905770.2794558337	blh
273901.28011335	bli
58497.22811447256	blj
902809.4911661093	blk
995098.4007715763	bll
266687.52016298234	blm
225122.47980388722	bln
974785.0352466808	blo
599429.9058583733	blp
709815.714376739	blq
893983.5602647187	blr
431708.17210959265	bls
12249.230188245087	blt
468200.13881353	blu
954906.408282074	blv
918250.4623723784	blw
425404.74515146145	blx
574981.7275481558	bly
867414.8323762909	blz
435018.14191417367	bma
587555.7596891646	bmb
350993.2352359102	bmc
965367.4407637245	bmd
531417.9958062248	bme
760275.7773924756	bmf
291676.92618219275	bmg
994534.4424814103	bmh
357642.5804895612	bmi
464174.78718527494	bmj
618721.5525150923	bmk
974661.6251862609	bml
7458.636340518577	bmm
106428.40204911718	bmn
916646.9276575869	bmo
737980.9339145639	bmp
361224.42752111517	bmq
624534.3547490428	bmr
90636.06993867712	bms
819847.9032566454	bmt
281962.2038897308	bmu
150585.16256413513	bmv
390406.1031792073	bmw
362093.98021616193	bmx
155911.58331080613	bmy
230628.80346376367	bmz
520160.0067055935	bna
56553.097298946865	bnb
248415.2486567337	bnc
319761.60003714473	bnd
710362.2782396987	bne
318165.98323934566	bnf
120259.8495556325	bng
939630.7473853276	bnh
57582.06581947545	bni
448356.88476179104	bnj
654591.5882527486	bnk
585285.1971037893	bnl
778528.3458399132	bnm
705130.4993848122	bnn
970653.9954875887	bno
335996.87896025676	bnp
390581.8824995092	bnq
271944.91356188164	bnr
583314.7689281198	bns
384270.04378252104	bnt
271004.4126096874	bnu
707644.0010452839	bnv
375247.2977318424	bnw
258477.973044114	bnx
589477.0478250238	bny
457853.1720727719	bnz
936280.3204406806	boa
864205.5146936044	bob
990780.9826097538	boc
347552.79332263843	bod
950189.6381262216	boe
156634.89772428895	bof
789617.2117277263	bog
234644.96288187132	boh
648060.9493600961	boi
366768.93397816544	boj
665161.4960637863	bok
821162.7515221168	bol
776648.8837509855	bom
791571.5680986771	bon
883781.7332472814	boo
414033.74124330905	bop
15811.424011134333	boq
984784.2324705556	bor
432140.45597853477	bos
727197.4865946335	bot
675733.4495055937	bou
35900.7656636462	bov
845602.9332242715	bow
525704.7436878666	box
135210.02851861107	boy
677354.6403371148	boz
817588.6074711038	bpa
524433.3093134922	bpb
738995.1411449662	bpc
685186.5332594385	bpd
474335.7044822013	bpe
322056.7226958436	bpf
429177.36017686414	bpg
421704.87169217743	bph
336486.8444312684	bpi
862775.0498165607	bpj
622238.4788543662	bpk
461222.73991410446	bpl
247286.73955940185	bpm
941926.1311086152	bpn
736725.6783560242	bpo
683420.5168554691	bpp
455082.1464964317	bpq
389258.2321289786	bpr
667402.6945507315	bps
878381.7756427705	bpt
818509.9539382113	bpu
499596.6297691643	bpv
304730.4168888676	bpw
844890.6969989308	bpx
395032.13909794146	bpy
998130.0534410853	bpz
725967.6967467724	bqa
729239.0984272083	bqb
926211.6392427736	bqc
289576.5360454208	bqd
428435.600933152	bqe
54355.93490376467	bqf
874916.8054634676	bqg
66216.75682053085	bqh
2251.41470956014	bqi
188542.30359868673	bqj
978701.5692159081	bqk
565468.7667294084	bql
290484.94051126105	bqm
411407.947001356	bqn
304133.1406568407	bqo
719110.0252116967	bqp
319495.40663717256	bqq
939801.205210847	bqr
194331.83441152514	bqs
634964.1646092109	bqt
530588.6023499516	bqu
930293.7931801307	bqv
72493.03020939746	bqw
617865.6708324997	bqx
264678.68972560536	bqy
595781.4754921937	bqz
628426.156840137	bra
673513.6195884036	brb
973312.5144019222	brc
58473.483558278196	brd
61393.25918725847	bre
112235.7049268371	brf
506978.24772417976	brg
224171.751224845	brh
154929.46863108836	bri
732502.8477435366	brj
340651.4858608537	brk
229958.4836188785	brl
315044.73617227346	brm
472674.60800837044	brn
754540.0922577926	bro
487394.7016927026	brp
902706.6460061959	brq
480036.51687850425	brr
281361.7536024928	brs
723230.0318641675	brt
451014.4253686882	bru
455764.3759745167	brv
866653.9942992628	brw
962584.1955676512	brx
750638.1205521278	bry
386712.0516156912	brz
596430.3066135426	bsa
88887.86197404597	bsb
895655.868687828	bsc
513529.1305693258	bsd
168129.60841651924	bse
301640.9510347879	bsf
502979.2581812107	bsg
140464.08766424967	bsh
948655.7131099652	bsi
169519.81565785423	bsj
816887.1762701268	bsk
836001.524828928	bsl
444702.9133029741	bsm
894032.909930677	bsn
139988.96063030342	bso
908703.2047966791	bsp
189810.52133756416	bsq
15826.821755033694	bsr
396553.4395542685	bss
238484.96117407802	bst
665432.4524277295	bsu
199769.13793356932	bsv
743589.2317742582	bsw
825977.2571698892	bsx
647246.2322253077	bsy
726011.4194117701	bsz
134139.26043364088	bta
795667.0708968062	btb
609319.8002731227	btc
728653.6469517155	btd
826563.0809819956	bte
351189.42327835056	btf
440721.81115806894	btg
941252.2057004753	bth
179358.46879361905	bti
521449.8612242148	btj
455509.14564959053	btk
279090.8982104886	btl
487471.51398040913	btm
971879.8509348024	btn
34253.30144335692	bto
762769.4498635444	btp
164041.95866527903	btq
939636.5441474933	btr
938020.3028098329	bts
891576.0823827256	btt
4532.675600202984	btu
661301.1170568289	btv
859083.3535304826	btw
339985.7091923345	btx
301883.7298679305	bty
623293.9203087032	btz
476415.14046496846	bua
187064.0296040764	bub
775160.8120455843	buc
176515.66645987448	bud
540040.491731768	bue
119417.30519048843	buf
997961.1316746391	bug
216017.0711065076	buh
587618.4999688367	bui
330576.735165242	buj
301096.97171159176	buk
668709.9813070572	bul
134347.5648275828	bum
286942.4792519414	bun
875934.2901454087	buo
661302.0454819577	bup
78519.629572404	buq
108983.97250599157	bur
846897.139410809	bus
279626.0357786118	but
840885.1043190022	buu
21756.40002857382	buv
560236.7223560461	buw
960828.9313582174	bux
959385.8033139092	buy
748820.489388781	buz
191433.62972774115	bva
492331.50454204256	bvb
403740.21977040765	bvc
711084.2533411826	bvd
63644.65198506098	bve
81883.74205494708	bvf
459554.30536032584	bvg
256139.55441291846	bvh
114152.39205580852	bvi
843266.0878557467	bvj
904702.6023960634	bvk
504614.16645809176	bvl
644113.0311545754	bvm
344684.4330509238	bvn
963948.1056838228	bvo
151739.3338633646	bvp
660414.0395767052	bvq
890780.8398747838	bvr
487202.2907917993	bvs
554363.6689854481	bvt
